edge_id,road_name,road_class,road_surface,lanes,highway_rt,length_feature_m,length_calc_m,from,to
1116891,NA,unclassified,rough,2,NA,741.7643,741.764262854168,5063,5251
1127419,NA,unclassified,rough,2,NA,706.4538,706.4537862239507,5027,5099
1457802,NA,unclassified,loose,1,NA,235.2001,235.20007444097197,5273,5227
1455947,NA,unclassified,loose,1,NA,46.24,46.23996248378326,5227,5209
1458625,NA,unclassified,rough,2,NA,142.7643,142.76433661665217,5146,5086
1504848,NA,unclassified,loose,1,NA,10.7687,10.768654697756197,5209,5204
1121049,NA,unclassified,loose,1,NA,104.3667,104.3667234069474,5204,5146
1119183,NA,unclassified,rough,2,NA,496.5174,496.51739060697514,4849,5078
2654140,NA,unclassified,rough,2,NA,740.2779,740.2778652857389,5835,5500
2659675,South Perimeter Way,local,paved,2,NA,69.4162,69.41621634750717,5146,5092
2654142,Gordon Dr,local,paved,2,NA,95.5363,95.5362795190164,5078,5092
2659676,South Perimeter Way,local,paved,2,NA,607.1764,607.1763953614826,5500,5146
2654141,Gordon Dr,local,paved,2,NA,332.8145,332.81450731434387,5083,5078
2654965,Hewetson Ave,local,paved,2,NA,508.3113,508.3112900723331,4919,4968
2704953,South Perimeter Way,local,paved,2,NA,756.8339,756.8338647850364,5773,5500
2654966,Pearcy Crt,local,paved,2,NA,159.3998,159.39980977489876,4920,4975
2654968,Ferguson Crt,local,paved,2,NA,144.4006,144.40062386758515,4920,4986
2654967,Pearcy Crt,local,paved,2,NA,51.5317,51.531665022534135,4919,4920
2401132,Jack Smith Rd,local,paved,2,NA,190.1965,190.19651083664672,5150,5250
2654964,Hewetson Ave,local,paved,2,NA,79.1552,79.15515216643936,4888,4919
2621561,Emslie St,local,paved,2,NA,75.888,75.88796510164288,4989,4995
2400747,Gordon Dr,local,paved,2,NA,267.0607,267.06069898711115,5003,5083
2401130,Ponds Ave,local,paved,2,NA,83.7381,83.7381205569783,5083,5150
2401131,Ponds Ave,local,paved,2,NA,100.9281,100.92805461820147,5150,5245
2621562,Collinson Crt,local,paved,2,NA,185.3969,185.3969403232122,4909,4989
2621560,Emslie St,local,paved,2,NA,273.3193,273.31933444871845,4889,4989
2621563,Clarance Ave,local,paved,2,NA,240.1789,240.17889205617854,4757,4889
2621564,Clarance Ave,local,paved,2,NA,144.4847,144.48467765500484,4889,4964
2061193,Ledgeview Crt,local,paved,2,NA,194.7689,194.7688887537025,4881,4964
2400746,South Crest Dr,local,paved,2,NA,121.1038,121.10382799151132,4964,5003
2061192,Lakecrest Crt,local,paved,2,NA,167.172,167.17203145068365,4802,4881
2061191,Ledgeview Crt,local,paved,2,NA,144.5841,144.58414976563608,4797,4881
2648011,Gordon Dr,collector,paved,2,NA,327.2615,327.2614663820387,4785,4717
2401106,Frost Rd,local,paved,2,NA,475.1319,475.1319299435621,4717,4983
1625946,Arbor View Dr,local,paved,2,NA,155.2049,155.20494894840778,4814,4900
2675546,Gordon Dr,collector,paved,3,NA,722.6038,722.6038246708824,4892,4906
2401086,Steele Rd,local,paved,2,NA,253.2159,253.2159178404592,4906,4983
1852749,Goldfinch Pl,local,paved,2,NA,190.4199,190.41987810369207,4933,5014
2675547,Frost Rd,local,paved,2,NA,84.2449,84.2449005436475,4983,5005
2688869,Elderberry St,local,paved,2,NA,96.8216,96.82158130676297,4987,5011
2675548,Frost Rd,local,paved,2,NA,41.1831,41.183141077327356,5005,5014
2675549,Canyon Falls Middle School Access,service,paved,1,NA,176.7794,176.77943585403747,5005,5014
2641505,Steele Rd,local,paved,2,NA,162.4505,162.45046298176206,5091,5232
1622982,Bergamot Ave,local,paved,2,NA,41.2546,41.254613039113934,5207,5240
2641504,Buckhaven Crt,local,paved,2,NA,87.8747,87.8746563299814,5230,5232
1622983,Twinflower Cres,local,paved,2,NA,96.7234,96.72337968149316,5232,5240
2641507,Steele Rd,local,paved,2,NA,48.9292,48.92916091669787,5232,5262
1622986,Twinflower Cres,local,paved,2,NA,202.6948,202.69476025895005,5240,5279
2641506,Bucktail Lane,local,paved,2,NA,92.1261,92.12607736145065,5281,5262
2641508,Steele Rd,local,paved,2,NA,47.2069,47.20694005116497,5262,5279
2641509,Bucktail Rd,local,paved,2,NA,39.7011,39.7011483698582,5279,5281
2399717,South Ridge Dr,collector,paved,2,NA,233.5157,233.51567124269337,4176,4084
2300141,Arrowleaf Lane,local,loose,2,NA,137.2075,137.20745916654062,4032,4134
2675544,Frost Rd,collector,loose,2,NA,191.4387,191.43868470902916,4085,4309
2156253,Frost Rd,collector,paved,2,NA,459.1893,459.1892928813294,4309,4717
2156254,South Ridge Dr,local,paved,2,NA,79.2603,79.2603470405859,4291,4309
2156252,NA,trail,loose,1,NA,88.5042,88.50423550019379,4309,4364
2675545,Peridot Crt,local,paved,2,NA,156.5019,156.50186299730785,4082,4260
2404819,Windsong Cres,local,paved,2,NA,402.5979,402.59789338129775,4418,4641
2156318,South Ridge Dr,local,paved,2,NA,87.0455,87.04551575737922,4283,4291
2404818,Windsong Cres,local,paved,2,NA,209.2766,209.276605302407,4351,4418
2404820,NA,trail,loose,1,NA,270.9786,270.9786075528817,4641,4418
2675837,Devonian Ave,local,paved,2,NA,192.5896,192.58956675101751,4064,4283
2675838,South Ridge Dr,local,paved,2,NA,122.4471,122.44709062002224,4267,4283
2404861,NA,trail,loose,1,NA,69.9453,69.94528040338017,4684,4641
2675839,Marin Cres,local,loose,2,NA,226.4537,226.45370111077736,4351,4439
2675836,Breeze Pl,local,paved,2,NA,170.1778,170.17783850007373,4448,4602
52889,Drummond Crt,local,paved,2,NA,96.2907,96.2906621434725,3974,4059
52888,Drummond Crt,local,paved,2,NA,65.3574,65.35740515037602,4059,4142
52973,Barnaby Rd,local,paved,2,NA,433.6889,433.6888878991823,4054,4511
69181,Drummond Crt,local,paved,2,NA,47.2911,47.29106073032717,4058,4059
52887,Drummond Crt,local,paved,2,NA,49.0809,49.080933171700345,4054,4058
2648004,Paret Rd,local,paved,2,NA,443.8169,443.8169219821415,4629,4880
61471,Gordon Dr,collector,paved,2,NA,447.035,447.03503437920153,4187,4629
61484,Thorneloe Rd,local,paved,2,NA,171.9948,171.9947595382853,4008,4187
52885,Thorneloe Rd,local,paved,2,NA,252.7774,252.77736921935377,3730,4008
61475,Darin Crt,local,paved,2,NA,66.3095,66.30949335499193,4349,4358
61473,Gordon Dr,collector,paved,2,NA,42.7666,42.76656182111461,4170,4174
52226,Fordham Rd,local,paved,2,NA,342.3742,342.3742121785119,4456,4487
61477,Gordon Dr,collector,paved,2,NA,83.361,83.36100307698055,4164,4170
61478,Vance Ave,local,paved,2,NA,159.5162,159.5162099662057,4170,4349
61479,Darin Crt,local,paved,2,NA,91.9116,91.91158344147522,4349,4346
61480,Buck Rd,local,paved,2,NA,136.588,136.5880158862891,4011,4164
61476,Buck Rd,local,paved,2,NA,177.8243,177.82426046268648,3924,4011
61481,Berk Crt,local,paved,2,NA,94.5542,94.5541844932572,4022,4011
2413644,Hubbard Crt,local,paved,2,NA,58.4051,58.405110641161194,4713,4718
2413642,Hubbard Rd,local,paved,2,NA,183.2511,183.25105039002466,4577,4713
1831236,Sherwood Rd,local,paved,2,NA,76.0435,76.04350080250782,3655,3709
52435,Bonjou Rd,local,paved,2,NA,100.4149,100.41485762565979,3921,3928
52956,McClure Rd,collector,paved,2,NA,103.6549,103.6548599921368,3928,4025
2640718,Okanagan Mission Secondary School Access,service,paved,2,NA,295.3085,295.3084887887809,4087,4093
52875,Elm Rd,local,paved,2,NA,69.3468,69.34682846392592,4025,4014
52978,McClure Rd,collector,paved,2,NA,100.8811,100.88110529227113,4025,4127
2640719,Gordon Dr,collector,paved,2,NA,83.8512,83.8512260196726,4083,4087
2640720,Gordon Dr,collector,paved,2,NA,57.8617,57.86173804969206,4087,4093
2640721,Gordon Dr,collector,paved,2,NA,67.3427,67.3426553502924,4093,4101
61474,Gordon Dr,collector,paved,2,NA,209.0816,209.0815937402791,4127,4164
52979,McClure Rd,local,paved,2,NA,154.59,154.59002886998033,4127,4303
61483,Darin Pl,local,paved,2,NA,295.9164,295.9163978987393,4346,4303
61482,McClure Rd,local,paved,2,NA,124.4441,124.4440840899426,4303,4456
1558221,NA,unclassified,loose,2,NA,119.6391,119.63907123505061,4341,4350
52313,McClure Rd,local,paved,2,NA,125.2178,125.21783854563058,4456,4566
2698329,Westpoint Dr,local,paved,2,NA,202.5044,202.504359829164,4489,4635
1556277,NA,unclassified,rough,2,NA,594.5894,594.5894318744274,4635,4516
2413643,Hubbard Rd,local,paved,2,NA,90.8276,90.82760194570605,4713,4794
1557271,NA,unclassified,rough,2,NA,194.4137,194.41365500786065,4840,4831
1985278,Mission Ridge Rd,strata,paved,2,NA,172.837,172.83704229600286,4921,4870
2615269,McClure Rd,strata,paved,2,NA,58.9424,58.942356144994164,3379,3371
2615268,McClure Rd,collector,paved,2,NA,81.3002,81.30024732719545,3379,3450
2615267,McClure Rd,collector,paved,2,NA,32.3077,32.307670781065,3359,3379
2634412,Anne McClymont Elementary School Access,restricted,paved,2,NA,37.1593,37.15926445723078,3483,3509
2634408,Anne McClymont Elementary School Access,restricted,paved,1,NA,73.3492,73.34917583954282,3483,3493
2634409,Anne McClymont Elementary School Access,restricted,paved,2,NA,15.9788,15.978831246256647,3475,3483
2634411,Lakeshore Rd,arterial,paved,2,NA,60.5974,60.59740134698828,3493,3475
2634416,Eldorado Rd,local,paved,2,NA,60.3289,60.32889527428281,3422,3475
2634414,Anne McClymont Primary School Access,service,paved,2,NA,49.823,49.82304487462838,3422,3457
2634415,Eldorado Rd,local,paved,2,NA,150.2959,150.29586309993445,3313,3422
2634410,Lakeshore Rd,arterial,paved,2,NA,103.1514,103.15143366311327,3548,3493
1831235,Sherwood Rd,local,paved,2,NA,111.2169,111.21694483673028,3548,3655
1938578,Sherwood Rd,strata,paved,2,NA,36.6557,36.65568776731877,3655,3658
1938580,Sherwood Rd,strata,paved,2,NA,119.967,119.96704703577103,3658,3699
1938579,Sherwood Rd,strata,paved,2,NA,78.1753,78.1752569438273,3658,3645
1938577,Sherwood Rd,strata,paved,2,NA,31.1338,31.13382194672453,3645,3659
2664081,Lakeshore Rd,arterial,paved,2,NA,220.4241,220.42405497130233,3615,3638
2664078,Sarsons Rd,local,paved,2,NA,16.5874,16.587360278173463,3492,3497
2664079,Sarsons Rd,strata,paved,2,NA,32.0325,32.032491645251895,3497,3506
2664080,Lakeshore Rd,arterial,paved,2,NA,47.004,47.003991426289254,3609,3615
1895916,Metcalfe Ave,local,paved,2,NA,122.4761,122.47608408239833,3279,3363
1895915,Metcalfe Ave,local,paved,2,NA,50.0389,50.03891586547086,3252,3279
1895917,Uley Rd,strata,paved,2,NA,101.5817,101.58166112152824,3271,3279
1898664,Hobson Rd,local,paved,2,NA,301.8545,301.85452729478004,3245,3101
1898665,Uley Rd,local,paved,2,NA,91.6044,91.60441182138128,3245,3271
2129600,Old Meadows Rd,local,paved,2,NA,237.9331,237.93308624366085,3618,3867
2681206,Lakeshore Rd,arterial,paved,2,NA,61.5107,61.51065784083225,3678,3676
2129610,Old Meadows Rd,strata,paved,2,NA,31.7694,31.769395209857183,3836,3801
2129607,Old Meadows Rd,strata,paved,2,NA,160.2511,160.25109145581192,3879,3836
2129606,Old Meadows Rd,strata,paved,2,NA,26.3471,26.34705638213847,3864,3836
2129608,Old Meadows Rd,strata,paved,2,NA,23.8778,23.877758542283484,3864,3893
2129602,Old Meadows Rd,strata,paved,2,NA,23.5444,23.544388800749967,3867,3864
2129601,Old Meadows Rd,local,paved,2,NA,80.2505,80.25054862130186,3867,3955
2129616,Old Meadows Rd,strata,paved,2,NA,55.6439,55.64388075067697,3880,3879
2129614,Old Meadows Rd,strata,paved,2,NA,56.1386,56.13855816623346,3879,3946
2129615,Old Meadows Rd,strata,paved,2,NA,21.7297,21.729737642254157,3882,3880
2305385,Old Meadows Rd,strata,paved,2,NA,56.2084,56.20842368349192,3880,3948
2129612,Old Meadows Rd,strata,paved,2,NA,56.3985,56.39846990822122,3882,3949
2129611,Old Meadows Rd,strata,paved,2,NA,45.6809,45.68085051747428,3893,3882
2129609,Old Meadows Rd,strata,paved,2,NA,46.2911,46.29106415909956,3893,3944
2636160,Dorothea Walker Elementary School Access,restricted,paved,2,NA,79.7204,79.72044777229347,4012,3943
2305386,Gordon Dr,arterial,paved,4,NA,60.4659,60.46591109872176,3946,3948
2305387,Gordon Dr,arterial,paved,4,NA,20.4518,20.451812462467778,3948,3949
2129603,Gordon Dr,arterial,paved,4,NA,71.6246,71.62463822600144,3949,3955
2631737,Bull Cres,local,paved,2,NA,437.3891,437.3891306696924,4453,4477
2651501,Russo St,local,paved,2,NA,159.57,159.56998571987285,4453,4477
2651502,Russo St,local,paved,2,NA,228.4818,228.4817599858459,4477,4501
2522903,Russo St,local,paved,2,NA,52.5519,52.55187912910574,4501,4521
2522905,Ladd Crt,local,paved,2,NA,214.7519,214.751936715034,4550,4501
1557030,NA,unclassified,rough,2,NA,167.7747,167.77466980479562,4654,4691
2697268,Swamp Rd,collector,paved,2,NA,290.152,290.15198889542444,4836,4685
2697269,Swamp Rd,collector,paved,2,NA,177.0461,177.0461272228692,4886,4836
2423785,Windhover Crt,local,paved,2,NA,157.1044,157.104408739569,2983,3124
2409584,Kestrel Lane,strata,paved,2,NA,12.3102,12.310193905909795,3024,3016
2409585,Kestrel Lane,strata,paved,2,NA,21.2933,21.293254377783114,3025,3016
2616325,Trumpeter Rd,local,paved,2,NA,45.1579,45.157892425376495,3020,3055
2409582,Upper Mission Dr,local,paved,2,NA,206.7527,206.75265717656157,3141,3024
2609142,Hawk Hill Dr,local,paved,2,NA,111.1615,111.16149597582123,3048,3159
2614856,Upper Mission Dr,local,paved,2,NA,68.6181,68.61809895376506,3182,3141
2614857,Trumpeter Rd,local,paved,2,NA,368.707,368.70696161574216,3141,3186
2654034,Gillard Creek FSR,resource,paved,2,NA,237.4444,237.44438061829993,3182,3303
2614855,Gillard Creek FSR,resource,paved,2,NA,246.6298,246.6297726222614,3268,3228
2156144,NA,unclassified,rough,2,NA,18.5406,18.540589257272263,3241,3224
2067998,Gillard Creek FSR,resource,loose,2,NA,211.3112,211.31123945667966,3228,3370
2614854,Gillard Creek FSR,resource,paved,2,NA,224.175,224.1750371127444,3303,3268
1460418,NA,unclassified,rough,2,NA,699.8194,699.8193771570923,3567,3419
1457857,NA,unclassified,rough,2,NA,107.5249,107.52490595807555,3504,3419
2654035,private driveway,driveway,paved,2,NA,1903.0664,1903.0664256740502,3719,4097
1170411,NA,unclassified,rough,2,NA,126.8364,126.83635281110305,3505,3578
1170409,NA,unclassified,rough,2,NA,268.2984,268.2983702491397,3505,3777
1457814,NA,unclassified,rough,2,NA,548.2286,548.2286335478406,3567,4010
2155899,NA,unclassified,rough,2,NA,62.5555,62.555541779542665,3637,3567
1170413,NA,unclassified,rough,2,NA,56.3946,56.39460332855521,3640,3578
1145406,NA,unclassified,rough,2,NA,152.8144,152.8144008827151,3777,3640
1458598,NA,unclassified,rough,2,NA,74.1868,74.18683623804479,4010,4078
2155901,NA,unclassified,rough,2,NA,227.4931,227.49308124998518,4148,4010
2155904,NA,unclassified,rough,2,NA,52.2738,52.27384812559865,4078,4123
2155902,NA,unclassified,rough,2,NA,576.6367,576.6366811017112,4148,4658
2155484,NA,skid,rough,1,NA,337.5034,337.5034188788657,4737,4741
2155896,NA,unclassified,rough,2,NA,30.8682,30.868242808181463,4741,4764
2067983,Gillard Creek FSR,resource,loose,2,NA,2625.7544,2625.7543617147667,5052,5807
1122209,NA,unclassified,rough,2,NA,868.5777,868.5776715957988,5408,5800
1913388,Curlew Dr,local,paved,2,NA,484.5509,484.5508802362369,2802,3096
2616324,Trumpeter Crt,local,paved,2,NA,166.2639,166.26394508447243,2944,3041
52520,Chute Lake Rd,collector,paved,2,NA,58.3735,58.37346939330432,2987,2954
1716518,Chute Lake Rd,strata,loose,2,NA,66.598,66.59804696858305,3099,3060
52470,Stanley Cres,local,paved,2,NA,304.2675,304.2674719251369,3062,3206
52929,Chute Lake Cres,local,paved,2,NA,188.5678,188.56783152823945,3096,3068
52764,Chute Lake Cres,local,paved,2,NA,29.5042,29.50423698386386,3094,3096
52515,Sheila Cres,local,paved,2,NA,194.3068,194.30682551376947,3094,3206
52516,Chute Lake Cres,local,paved,2,NA,113.7182,113.71821498157674,3149,3094
61461,Stanley Cres,local,paved,2,NA,87.0452,87.04517911984328,3206,3201
2156143,NA,unclassified,rough,2,NA,627.3679,627.367905083673,3578,3241
2156255,NA,unclassified,rough,2,NA,291.9704,291.9703914497469,3562,3501
2156256,NA,unclassified,rough,2,NA,104.9181,104.91805354465401,3501,3571
2156257,NA,unclassified,rough,2,NA,167.9733,167.9732511319168,3562,3622
1643700,NA,unclassified,rough,2,NA,382.4359,382.4359406525035,3640,3562
2155816,NA,resource,rough,2,NA,140.6939,140.6938592595257,3622,3571
2156258,NA,unclassified,rough,2,NA,105.8202,105.82015068699515,3622,3571
2399718,South Ridge Dr,collector,paved,2,NA,203.5431,203.54305952278733,4084,4102
2645891,Kuipers Cres,local,paved,2,NA,385.7383,385.7383336291039,4492,4273
2403890,Kuipers Cres,strata,paved,2,NA,124.8063,124.80627182471952,4515,4427
2645890,Kuipers Cres,local,paved,2,NA,101.614,101.61398453872417,4515,4492
2645892,Kuipers Cres,strata,paved,2,NA,92.5949,92.59490663851508,4492,4559
2403888,Kuipers Cres,local,paved,2,NA,58.8129,58.81290066822833,4553,4515
2647113,Kuipers Cres,strata,paved,2,NA,88.1965,88.19651212349494,4559,4568
2647114,Kuipers Cres,strata,paved,2,NA,24.4407,24.44067583939953,4568,4591
2647106,Kuipers Cres,strata,paved,2,NA,78.3767,78.37670097613089,4591,4601
2647111,Kuipers Cres,strata,paved,2,NA,32.0891,32.08914233932885,4591,4627
2647112,Kuipers Cres,strata,paved,2,NA,29.8823,29.882297807745484,4627,4628
2647107,Kuipers Cres,strata,paved,2,NA,38.5607,38.560696635371784,4628,4650
2647105,Kuipers Cres,strata,paved,2,NA,43.7079,43.70787443904068,4628,4634
2647108,Kuipers Cres,strata,paved,2,NA,34.3261,34.32614397213856,4650,4675
2647109,Kuipers Cres,strata,paved,2,NA,28.1811,28.18109417667157,4675,4693
2647110,Kuipers Cres,strata,paved,2,NA,57.9119,57.91189018674473,4693,4735
2156132,NA,resource,rough,2,NA,85.4264,85.42635616981771,2736,2743
2156134,Rockview Lane,local,paved,2,NA,13.4497,13.449748324884318,2737,2743
2633977,Upper Mission Crt,local,paved,2,NA,251.6871,251.68708209408683,2773,2759
2675842,Rockview Lane,local,paved,2,NA,176.5125,176.51246062910332,2743,2832
2633978,Upper Mission Dr,local,loose,2,NA,99.0628,99.06279268864297,2793,2773
2418728,Redtail Crt,local,paved,2,NA,150.4565,150.4565324207035,2782,2860
2418723,Upper Mission Dr,restricted,paved,2,NA,89.3929,89.39294152436985,2835,2793
2418725,Upper Mission Dr,local,paved,2,NA,84.6582,84.65818169069243,2860,2835
2418724,access road,restricted,paved,2,NA,264.0205,264.0204660706387,2835,2958
2418726,Upper Mission Dr,local,paved,2,NA,58.8075,58.80750940434642,2879,2860
2418727,Upper Mission Dr,local,paved,2,NA,86.0173,86.01725522033628,2916,2879
2609144,Hawk Hill Dr,local,paved,2,NA,229.8979,229.89788830127014,2879,2998
2423784,Upper Mission Dr,local,paved,2,NA,139.2474,139.24735084615224,2965,2916
2418730,Talon Lane,local,paved,2,NA,262.8411,262.84111217158613,2916,3048
2423783,Upper Mission Dr,local,paved,2,NA,39.3015,39.30151215969792,2983,2965
2423786,Sparrow Hawk Crt,local,paved,2,NA,179.3207,179.32069425968362,2965,3116
2409586,Kestrel Lane,strata,paved,2,NA,69.5435,69.5434933802697,3016,2973
2423782,Upper Mission Dr,local,paved,2,NA,95.1765,95.17652855427951,3024,2983
2609145,Hawk Hill Dr,local,paved,2,NA,59.7628,59.76284881646883,2998,3048
2609146,Hawk's Perch Lane,strata,paved,2,NA,142.892,142.8920233251819,2998,3091
1145444,NA,unclassified,loose,1,NA,440.4624,440.4623864384822,2723,2859
52818,Lakeshore Rd,collector,paved,2,NA,105.7271,105.72714698696643,2772,2723
2692086,Chute Lake Rd,arterial,paved,2,NA,544.7843,544.7842599509625,3237,3184
2692085,Lakeshore Pl,local,paved,2,NA,212.0729,212.07287619756798,3125,3144
2400973,Lakeshore Rd,arterial,paved,2,NA,135.8264,135.8264317067993,3306,3326
61485,Kincaid Rd,local,paved,2,NA,362.1141,362.1141104649609,3715,4008
2697275,Fuller Rd,local,paved,2,NA,100.1188,100.11877865012534,3000,3011
52977,Carriage Crt,local,paved,2,NA,152.308,152.3079937551571,3427,3542
61554,Vintage Terrace Rd,local,paved,2,NA,72.2267,72.22666723197565,3427,3440
52490,Bayhill Pl,local,paved,2,NA,138.187,138.18697193766798,3354,3440
52996,Bellevue Rd,local,paved,2,NA,91.6616,91.66161672383969,3202,3195
52976,Vintage Terrace Rd,local,paved,2,NA,41.3557,41.355743603499775,3440,3442
52870,Farris Rd,local,paved,2,NA,225.4236,225.42355605605837,3000,3202
52312,Fuller Rd,local,paved,2,NA,145.1383,145.13830630123556,2990,3000
52872,Vintage Terrace Rd,local,paved,2,NA,240.2817,240.28174237580686,3442,3285
52824,Lakeshore Rd,arterial,paved,2,NA,99.3713,99.37130042881236,3305,3285
52868,Bellevue Rd,local,paved,2,NA,65.0993,65.09929665525047,3198,3202
52874,Vintage Terrace Crt,local,paved,2,NA,147.5612,147.56116816675922,3442,3511
61553,McClure Rd,collector,paved,2,NA,192.0929,192.09292022347464,3706,3928
52468,McClure Rd,collector,paved,2,NA,92.5648,92.5648421378225,3687,3706
2703480,Collett Rd,local,paved,2,NA,148.3534,148.35341114054472,3130,3198
52869,Collett Rd,local,paved,2,NA,194.9807,194.98068829998073,3198,3305
2703477,Lakeside School Access,service,paved,2,NA,65.5495,65.54947720475522,3083,3130
2703478,Collett Rd,local,paved,2,NA,100.9851,100.98507660030565,2990,3083
2703479,Collett Rd,local,paved,2,NA,42.2615,42.26147684374912,3083,3130
2156130,Lakepointe Dr,local,paved,2,NA,10.6688,10.668800119847864,2740,2744
2156195,Chute Lake Rd,collector,paved,1,NA,115.5967,115.59672912847856,2717,2713
2156194,NA,resource,loose,2,NA,120.6931,120.69309448962332,2713,2717
2688655,McCarren Ave,local,paved,2,NA,53.9368,53.9368426198404,2678,2683
2688659,Hedeman Crt,local,loose,2,NA,36.0847,36.084697061037026,2733,2721
2688658,Hedeman Crt,local,loose,2,NA,53.3103,53.3103307366763,2751,2733
2688657,unnamed lane,lane,paved,2,NA,181.4461,181.44606807353543,2761,2733
2688651,unnamed lane,lane,paved,2,NA,52.5161,52.51613589169004,2683,2669
2688656,McCarren Ave,local,paved,2,NA,44.3213,44.32129826809411,2683,2687
2688650,unnamed lane,lane,paved,2,NA,58.6347,58.63473373348188,2674,2669
2688652,unnamed lane,lane,paved,2,NA,46.75,46.750009893198296,2669,2657
2156193,Chute Lake Rd,collector,paved,1,NA,69.036,69.03596333079008,2720,2717
2688645,unnamed lane,lane,paved,2,NA,23.4559,23.455943404652302,2687,2693
2688644,Main St,strata,paved,2,NA,49.4216,49.42160256408175,2694,2693
2688649,Main St,strata,paved,2,NA,62.6953,62.69525948753212,2707,2694
2688654,Timble Lane,local,paved,2,NA,50.067,50.06702233011302,2674,2688
2688653,Timble Lane,local,paved,2,NA,44.7529,44.75292814996941,2659,2674
2688643,Main St,strata,paved,2,NA,39.6453,39.64531368272188,2697,2694
2688648,Main St,local,paved,2,NA,83.9005,83.90052988337852,2697,2720
2688647,Main St,local,paved,2,NA,19.7346,19.73464755836968,2692,2697
1881188,McCarren Ave,local,paved,2,NA,96.8239,96.82386489877855,2698,2719
2695854,Chute Lake Rd,collector,paved,2,NA,5.7365,5.73649657891041,2741,2738
2695853,Chute Lake Rd,collector,paved,2,NA,167.1371,167.13714003258121,2824,2741
52510,Providence Ave,local,paved,2,NA,205.5783,205.5782753673588,2673,2718
1535435,McCarren Ave,strata,loose,2,NA,37.4659,37.46592067927125,2725,2719
2635697,Quilchena Dr,local,paved,2,NA,28.721800000000002,28.7218370757024,2728,2730
2635699,Lark St,local,paved,2,NA,66.8189,66.81889033057728,2809,2824
2635695,Chute Lake Elementary School Access,service,paved,1,NA,194.7008,194.70075690819777,2809,2728
2635696,Quilchena Dr,local,paved,2,NA,78.0834,78.08338378137393,2718,2728
2635698,Lark St,local,paved,2,NA,45.5771,45.57706304689936,2801,2809
1913389,Wren Pl,strata,paved,2,NA,373.9661,373.9661245302395,2861,3008
1913387,Wren Pl,local,paved,2,NA,76.4058,76.40582438763693,2801,2849
52854,Lark St,local,paved,2,NA,172.2613,172.2612782609397,2802,2801
52469,Curlew Dr,local,paved,2,NA,1272.9838,1272.9838168500194,2825,2802
1913390,Wren Pl,strata,paved,2,NA,300.2417,300.24168922468976,3008,2861
52827,Lark St,local,paved,2,NA,111.9599,111.95988720313514,2825,2802
52514,Curlew Crt,local,paved,2,NA,196.9449,196.94494694083,2825,2924
52826,Lark St,local,paved,2,NA,137.0599,137.0599486487727,2852,2825
52491,Viewcrest Rd,local,paved,2,NA,238.998,238.99796689561143,2615,2670
53011,Okaview Rd,collector,paved,2,NA,430.361,430.3610368110565,2671,2852
52892,Ash Rd,local,paved,2,NA,96.4329,96.43294884976419,2670,2671
52324,Okaview Rd,collector,paved,2,NA,308.4317,308.4316593908291,2852,3005
52812,Viewcrest Rd,local,paved,2,NA,42.0034,42.00335849655503,2670,2682
1638790,Mountainside Dr,local,paved,2,NA,240.9841,240.98405017029188,2624,2609
2616299,Upper Mission Dr,local,loose,2,NA,35.1654,35.1653594094455,2680,2679
2616298,The Edge Pl,strata,paved,2,NA,23.9229,23.922888245341515,2675,2679
2104251,The Edge Pl,strata,paved,2,NA,26.6079,26.607907748305614,2680,2675
2633979,Upper Mission Dr,local,loose,2,NA,384.7372,384.73715274917737,2773,2680
2017915,Trestle Ridge Crt,local,paved,2,NA,97.6065,97.60646303280056,2684,2672
2371970,Trestle Ridge Dr,local,paved,2,NA,256.8568,256.85679067171,2624,2684
2637318,Mountainside Dr,local,paved,2,NA,108.5112,108.5112160446754,2632,2624
2418722,Trestle Ridge Dr,restricted,paved,2,NA,361.5409,361.5408707849434,2684,2793
1640598,Rindle Crt,local,paved,2,NA,82.8724,82.87241826047969,2613,2618
2637317,Mountainside Dr,local,paved,2,NA,36.3497,36.3496709116982,2630,2632
2637319,Foothill Crt,local,paved,2,NA,87.7105,87.7104725456934,2632,2650
2637321,Vision Crt,local,paved,2,NA,180.7213,180.72133970625652,2650,2686
2637320,Foothill Crt,local,paved,2,NA,93.4153,93.41533148146542,2650,2662
1728962,Trestle Crt,local,paved,2,NA,8.2175,8.217450030379124,2625,2623
2155877,Mountainside Lane,local,paved,2,NA,170.1548,170.1547616563434,2638,2610
2675840,Audubon Crt,local,paved,2,NA,224.1135,224.11354982996934,2691,2737
2156320,Lakepointe Dr,local,paved,2,NA,32.4058,32.40579080327679,2664,2676
2156196,Chute Lake Rd,collector,paved,1,NA,234.3012,234.30120473852938,2713,2663
2688646,unnamed lane,lane,paved,2,NA,394.7065,394.70653276543,2693,2640
2616281,unnamed lane,lane,loose,2,NA,313.2267,313.2267244132473,2634,2577
2616283,private driveway,driveway,loose,2,NA,132.86,132.85996240760517,2633,2607
2616285,Chute Lake Rd,local,loose,2,NA,13.1889,13.188936462085174,2633,2634
2616284,Chute Lake Rd,local,loose,2,NA,98.2952,98.29518184617694,2629,2633
2616300,Upper Mission Dr,local,loose,2,NA,456.9648,456.9647571693064,2679,2629
2104250,The Edge Pl,strata,paved,2,NA,552.5444,552.5443714109913,2675,2596
